Date,Open,High,Low,Close
2022-12-21,4910,4940,4870,4890
2022-12-22,4910,4970,4900,4960
2022-12-23,4920,4940,4880,4880
2022-12-26,4900,4930,4890,4930
2022-12-27,4930,4950,4860,4870
2022-12-28,4870,4880,4810,4820
2022-12-29,4820,4870,4800,4870
2022-12-30,4870,4950,4870,4940
2023-01-02,4910,4920,4820,4870
2023-01-03,4830,4900,4830,4850
2023-01-04,4850,4850,4770,4770
2023-01-05,4750,4760,4570,4640
2023-01-06,4550,4640,4550,4620
2023-01-09,4580,4640,4550,4590
2023-01-10,4550,4570,4410,4430
2023-01-11,4410,4430,4360,4380
2023-01-12,4480,4520,4410,4500
2023-01-13,4510,4530,4420,4480
2023-01-16,4430,4530,4420,4520
2023-01-17,4520,4580,4510,4560
2023-01-18,4560,4620,4560,4600
2023-01-19,4590,4630,4580,4610
2023-01-20,4630,4670,4620,4650
2023-01-24,4660,4680,4590,4620
2023-01-25,4620,4620,4550,4560
2023-01-26,4560,4620,4550,4590
2023-01-27,4600,4680,4600,4640
2023-01-30,4650,4680,4570,4610
2023-01-31,4610,4620,4570,4580
2023-02-01,4630,4690,4620,4680
2023-02-02,4650,4680,4600,4600
2023-02-03,4650,4780,4630,4750
2023-02-06,4780,4810,4680,4740
2023-02-07,4740,4790,4720,4750
2023-02-08,4710,4790,4710,4790
2023-02-09,4790,4840,4770,4810
2023-02-10,4840,4880,4770,4860
2023-02-13,4900,4900,4800,4800
2023-02-14,4820,4870,4810,4870
2023-02-15,4890,4890,4810,4870
2023-02-16,4890,4890,4850,4870
2023-02-17,4890,4890,4830,4880
2023-02-20,4900,4900,4840,4880
2023-02-21,4880,4880,4820,4820
2023-02-22,4790,4810,4730,4760
2023-02-23,4810,4810,4730,4800
2023-02-24,4800,4840,4760,4760
2023-02-27,4780,4810,4760,4810
2023-02-28,4760,4790,4670,4670
2023-03-01,4730,4750,4700,4720
2023-03-02,4750,4780,4720,4780
2023-03-03,4800,4800,4730,4760
2023-03-06,4790,4800,4780,4790
2023-03-07,4770,4850,4770,4840
2023-03-08,4850,4850,4820,4840
2023-03-09,4860,4870,4810,4810
2023-03-10,4820,4830,4800,4820
2023-03-13,4810,4870,4770,4830
2023-03-14,4770,4790,4690,4710
2023-03-15,4760,4770,4700,4700
2023-03-16,4700,4750,4640,4730
2023-03-17,4770,4900,4750,4900
2023-03-20,4840,4880,4820,4880
2023-03-21,4870,4920,4840,4900
2023-03-24,4750,4820,4720,4770
2023-03-27,4750,4790,4720,4740
2023-03-28,4740,4780,4740,4770
2023-03-29,4800,4820,4770,4810
2023-03-30,4810,4810,4740,4750
2023-03-31,4730,4750,4710,4730
2023-04-03,4770,4800,4760,4800
2023-04-04,4800,4820,4760,4820
2023-04-05,4810,4880,4800,4830
2023-04-06,4860,4860,4820,4840
2023-04-10,4860,4860,4820,4860
2023-04-11,4860,4890,4830,4880
2023-04-12,4950,4950,4890,4930
2023-04-13,4950,5000,4930,4980
2023-04-14,5050,5100,5000,5075
2023-04-17,5075,5075,4960,4990
2023-04-18,4990,5025,4950,4950
2023-04-26,5150,5150,4930,5025
2023-04-27,4990,5150,4990,5150
2023-04-28,5175,5275,5100,5100
2023-05-02,5175,5175,5050,5150
2023-05-03,5225,5225,5050,5100
2023-05-04,5150,5175,5075,5150
2023-05-05,5225,5250,5125,5225
2023-05-08,5250,5250,5050,5100
2023-05-09,5050,5125,5025,5125
2023-05-10,5075,5150,5050,5150
2023-05-11,5175,5175,5100,5150
2023-05-12,5100,5175,5100,5150
2023-05-15,5150,5175,5025,5150
2023-05-16,5175,5200,5100,5200
2023-05-17,5250,5250,5175,5200
2023-05-19,5225,5450,5200,5400
2023-05-22,5300,5500,5300,5425
2023-05-23,5475,5600,5475,5500
2023-05-24,5525,5600,5450,5600
2023-05-25,5500,5575,5450,5475
2023-05-26,5425,5600,5425,5600
2023-05-29,5600,5625,5475,5550
2023-05-30,5500,5600,5500,5500
2023-05-31,5575,5575,5375,5575
2023-06-05,5600,5600,5425,5425
2023-06-06,5400,5500,5350,5450
2023-06-07,5475,5475,5350,5400
2023-06-08,5375,5475,5350,5475
2023-06-09,5425,5450,5375,5425
2023-06-12,5400,5400,5375,5400
2023-06-13,5400,5550,5400,5550
2023-06-14,5575,5575,5475,5550
2023-06-15,5475,5525,5450,5525
2023-06-16,5475,5550,5400,5550
2023-06-19,5500,5525,5450,5525
2023-06-20,5475,5550,5475,5550
2023-06-21,5500,5575,5500,5575
2023-06-22,5550,5600,5475,5475
2023-06-23,5425,5475,5400,5400
2023-06-26,5425,5475,5375,5450
2023-06-27,5450,5500,5425,5425
2023-07-03,5500,5550,5450,5475
2023-07-04,5500,5500,5425,5450
2023-07-05,5400,5450,5400,5450
2023-07-06,5450,5475,5400,5425
2023-07-07,5400,5425,5375,5375
2023-07-10,5425,5500,5400,5400
2023-07-11,5375,5450,5375,5425
2023-07-12,5450,5475,5425,5450
2023-07-13,5425,5475,5425,5450
2023-07-14,5450,5525,5425,5525
2023-07-17,5550,5625,5525,5575
2023-07-18,5625,5700,5600,5625
2023-07-20,5575,5650,5550,5625
2023-07-21,5600,5625,5575,5625
2023-07-24,5600,5650,5600,5600
2023-07-25,5625,5700,5625,5650
2023-07-26,5700,5700,5650,5675
2023-07-27,5675,5750,5650,5650
2023-07-28,5625,5700,5625,5700
2023-07-31,5700,5700,5650,5650
2023-08-01,5650,5750,5650,5700
2023-08-02,5650,5725,5650,5700
2023-08-03,5675,5750,5650,5700
2023-08-04,5700,5725,5575,5575
2023-08-07,5600,5725,5575,5700
2023-08-08,5700,5750,5600,5625
2023-08-09,5650,5725,5625,5700
2023-08-10,5675,5725,5675,5700
2023-08-11,5675,5700,5650,5650
2023-08-14,5650,5675,5575,5650
2023-08-15,5650,5675,5575,5575
2023-08-16,5550,5575,5450,5525
2023-08-18,5500,5600,5500,5575
2023-08-21,5550,5575,5500,5500
2023-08-22,5500,5625,5500,5575
2023-08-23,5600,5625,5575,5600
2023-08-24,5625,5625,5550,5550
2023-08-25,5550,5600,5525,5600
2023-08-28,5600,5625,5550,5550
2023-08-29,5525,5600,5525,5600
2023-08-30,5600,5600,5500,5525
2023-08-31,5525,5550,5475,5550
2023-09-01,5600,5600,5525,5575
2023-09-04,5600,5625,5575,5625
2023-09-05,5625,5650,5600,5625
2023-09-06,5625,5650,5575,5575
2023-09-07,5525,5550,5450,5450
2023-09-08,5425,5450,5300,5350
2023-09-11,5350,5425,5300,5425
2023-09-12,5450,5475,5375,5375
2023-09-13,5350,5425,5350,5400
2023-09-14,5325,5425,5325,5425
2023-09-15,5400,5450,5375,5375
2023-09-18,5350,5400,5300,5325
2023-09-19,5325,5375,5300,5375
2023-09-20,5350,5450,5350,5375
2023-09-21,5425,5425,5350,5350
2023-09-22,5350,5425,5350,5350
2023-09-25,5325,5350,5200,5300
2023-09-26,5250,5275,5200,5200
2023-09-27,5175,5300,5175,5225
2023-09-29,5300,5325,5225,5225
2023-10-02,5250,5300,5250,5250
2023-10-03,5250,5300,5250,5275
2023-10-04,5250,5275,5200,5250
2023-10-05,5250,5275,5175,5175
2023-10-06,5200,5250,5175,5175
2023-10-09,5200,5225,5125,5125
2023-10-10,5125,5250,5125,5175
2023-10-11,5150,5275,5150,5250
2023-10-12,5300,5375,5275,5300
2023-10-13,5275,5325,5250,5275
2023-10-16,5325,5325,5250,5250
2023-10-17,5250,5275,5150,5150
2023-10-18,5125,5225,5125,5150
2023-10-19,5100,5150,5000,5000
2023-10-20,4980,5100,4960,5050
2023-10-23,5000,5075,4990,5000
2023-10-24,5000,5100,4950,5100
2023-10-25,5100,5200,5100,5175
2023-10-26,5175,5175,4920,4920
2023-10-27,4950,5050,4940,5000
2023-10-30,4980,5025,4970,5000
2023-10-31,4980,5000,4960,4960
2023-11-01,4920,4960,4830,4830
2023-11-02,4940,5075,4910,5000
2023-11-03,5025,5175,5025,5100
2023-11-06,5100,5200,5100,5200
2023-11-07,5225,5275,5175,5250
2023-11-08,5200,5250,5175,5225
2023-11-09,5225,5275,5200,5200
2023-11-10,5150,5150,5050,5075
2023-11-13,5075,5125,5025,5025
2023-11-14,5075,5125,5050,5075
2023-11-15,5200,5300,5175,5250
2023-11-16,5275,5275,5175,5250
2023-11-17,5175,5250,5175,5225
2023-11-20,5175,5275,5175,5250
2023-11-21,5225,5250,5175,5200
2023-11-22,5175,5300,5175,5275
2023-11-23,5325,5400,5300,5350
2023-11-24,5400,5450,5375,5400
2023-11-27,5425,5450,5350,5350
2023-11-28,5325,5425,5325,5350
2023-11-29,5350,5375,5300,5300
2023-11-30,5375,5375,5275,5275
2023-12-01,5275,5375,5275,5350
2023-12-04,5450,5575,5450,5500
2023-12-05,5425,5500,5425,5450
2023-12-06,5425,5450,5400,5425
2023-12-07,5400,5475,5400,5475
2023-12-08,5425,5450,5375,5375
2023-12-11,5325,5375,5300,5300
2023-12-12,5375,5400,5325,5325
2023-12-13,5300,5350,5275,5300
2023-12-14,5450,5550,5425,5550
2023-12-15,5575,5600,5550,5550
2023-12-18,5575,5575,5500,5500
2023-12-19,5450,5550,5450,5550
2023-12-20,5700,5700,5550,5550
2023-12-21,5550,5600,5525,5575
2023-12-22,5650,5700,5600,5675
2023-12-27,5700,5725,5625,5625
2023-12-28,5700,5750,5675,5725
2023-12-29,5750,5750,5675,5725
2024-01-02,5650,5675,5625,5675
2024-01-03,5625,5650,5600,5600
2024-01-04,5600,5700,5575,5700
2024-01-05,5725,5850,5700,5750
2024-01-08,5750,5800,5625,5625
2024-01-09,5625,5700,5625,5700
2024-01-10,5625,5700,5625,5700
2024-01-11,5750,5800,5700,5750
2024-01-12,5800,5850,5775,5850
2024-01-15,5850,5900,5775,5825
2024-01-16,5825,5875,5775,5825
2024-01-17,5825,5825,5750,5775
2024-01-18,5800,5800,5700,5750
2024-01-19,5750,5800,5700,5800
2024-01-22,5775,5800,5700,5775
2024-01-23,5700,5750,5650,5700
2024-01-24,5675,5700,5575,5650
2024-01-25,5575,5650,5525,5525
2024-01-26,5450,5475,5400,5425
2024-01-29,5400,5575,5400,5575
2024-01-30,5525,5650,5475,5625
2024-01-31,5725,5775,5675,5700
2024-02-01,5775,5800,5725,5750
2024-02-02,5800,5850,5750,5850
2024-02-05,5800,5825,5750,5775
2024-02-06,5900,5900,5800,5825
2024-02-07,5850,5900,5825,5850
2024-02-12,5875,6025,5850,6025
2024-02-13,6050,6050,5950,6000
2024-02-15,6275,6275,6100,6125
2024-02-16,6150,6200,6125,6150
2024-02-19,6125,6175,6075,6100
2024-02-20,6175,6300,6175,6300
2024-02-21,6325,6375,6225,6300
2024-02-22,6250,6300,6225,6250
2024-02-23,6125,6175,6050,6125
2024-02-26,6100,6200,6075,6175
2024-02-27,6125,6200,6125,6125
2024-02-28,6100,6225,6100,6225
2024-02-29,6150,6200,6125,6125
2024-03-01,6175,6175,6075,6125
2024-03-04,6125,6125,6050,6050
2024-03-05,6100,6175,6075,6125
2024-03-06,6100,6200,6100,6200
2024-03-07,6200,6275,6200,6225
2024-03-08,6275,6400,6250,6350
2024-03-13,6350,6450,6350,6400
2024-03-14,6175,6200,6050,6150
2024-03-15,6000,6075,5950,5975
2024-03-18,6000,6100,5975,6000
2024-03-19,6000,6050,5975,6000
2024-03-20,6000,6100,6000,6100
2024-03-21,6175,6200,6100,6100
2024-03-22,6050,6125,6050,6125
2024-03-25,6250,6250,6125,6250
2024-03-26,6300,6300,6200,6300
2024-03-27,6300,6325,6225,6250
2024-03-28,6100,6200,6025,6050
2024-04-01,6000,6025,5825,5925
2024-04-02,5850,5950,5625,5675
2024-04-03,5575,5675,5525,5625
2024-04-04,5650,5750,5650,5700
2024-04-05,5625,5700,5625,5650
2024-04-16,5375,5575,5350,5350
2024-04-17,5475,5500,5300,5300
2024-04-18,5300,5500,5300,5475
2024-04-19,5350,5375,5250,5275
2024-04-22,5200,5325,5150,5300
2024-04-23,5350,5400,5225,5300
2024-04-24,5250,5350,5150,5225
2024-04-25,5125,5200,5050,5150
2024-04-26,5050,5100,4830,4830
2024-04-29,4700,4890,4680,4770
2024-04-30,4850,5050,4820,4940
2024-05-02,4910,4920,4700,4760
2024-05-03,4760,4830,4710,4750
2024-05-06,4800,4840,4730,4790
2024-05-07,4770,4780,4670,4670
2024-05-08,4650,4740,4570,4680
2024-05-13,4650,4700,4630,4680
2024-05-14,4720,4810,4700,4730
2024-05-15,4780,4870,4760,4820
2024-05-16,4930,4960,4840,4840
2024-05-17,4840,4960,4820,4920
2024-05-20,4990,5050,4820,4820
2024-05-21,4810,4870,4680,4680
2024-05-22,4650,4770,4650,4720
2024-05-27,4700,4720,4550,4550
2024-05-28,4580,4630,4520,4530
2024-05-29,4480,4500,4400,4410
2024-05-30,4400,4480,4310,4380
2024-05-31,4430,4470,4330,4340
2024-06-03,4430,4560,4400,4530
2024-06-04,4560,4590,4450,4450
2024-06-05,4500,4500,4400,4400
2024-06-06,4450,4500,4390,4500
2024-06-07,4490,4500,4350,4350
2024-06-10,4350,4430,4320,4400
2024-06-11,4380,4440,4340,4340
2024-06-12,4340,4360,4310,4350
2024-06-13,4400,4420,4300,4310
2024-06-14,4300,4320,4170,4180
2024-06-19,4100,4240,4090,4100
2024-06-20,4130,4270,4130,4270
2024-06-21,4280,4490,4260,4440
2024-06-24,4440,4510,4400,4400
2024-06-25,4320,4400,4280,4380
2024-06-26,4390,4430,4350,4370
2024-06-27,4410,4500,4380,4460
2024-06-28,4590,4640,4580,4600
2024-07-01,4630,4670,4560,4630
2024-07-02,4610,4630,4570,4570
2024-07-03,4630,4640,4560,4600
2024-07-04,4680,4830,4660,4790
2024-07-05,4850,4870,4790,4800
2024-07-08,4800,4830,4740,4750
2024-07-09,4780,4930,4750,4870
2024-07-10,4870,4920,4840,4850
2024-07-11,4910,4920,4840,4840
2024-07-12,4970,4980,4880,4900
2024-07-15,4920,4930,4810,4820
2024-07-16,4820,4840,4730,4730
2024-07-17,4750,4810,4720,4760
2024-07-18,4760,4890,4750,4890
2024-07-19,4870,4910,4850,4900
2024-07-22,4920,4940,4880,4910
2024-07-23,4900,4910,4780,4790
2024-07-24,4770,4800,4760,4780
2024-07-25,4760,4760,4660,4700
2024-07-26,4760,4810,4740,4760
2024-07-29,4800,4800,4760,4780
2024-07-30,4720,4740,4670,4670
2024-07-31,4650,4710,4650,4670
2024-08-01,4710,4750,4690,4750
2024-08-02,4730,4750,4690,4710
2024-08-05,4660,4670,4510,4530
2024-08-06,4550,4650,4520,4600
2024-08-07,4640,4640,4590,4620
2024-08-08,4600,4690,4590,4660
2024-08-09,4700,4730,4670,4670
2024-08-12,4720,4720,4650,4680
2024-08-13,4700,4750,4690,4720
2024-08-14,4770,4840,4760,4820
2024-08-15,4850,4870,4790,4830
2024-08-16,4850,4870,4830,4830
2024-08-19,4820,4820,4750,4820
2024-08-20,4860,4950,4840,4950
2024-08-21,4990,5100,4980,5100
2024-08-22,5125,5150,5025,5050
2024-08-23,5150,5200,5125,5150
2024-08-26,5200,5325,5200,5300
2024-08-27,5250,5275,5100,5175
2024-08-28,5100,5175,5025,5150
2024-08-29,5125,5175,5100,5125
2024-08-30,5175,5175,5125,5150
2024-09-02,5150,5225,5150,5175
2024-09-03,5225,5250,5150,5175
2024-09-04,5100,5175,5100,5100
2024-09-05,5125,5150,5075,5150
2024-09-06,5200,5250,5150,5225
2024-09-09,5275,5300,5150,5175
2024-09-10,5200,5250,5125,5250
2024-09-11,5225,5250,5125,5175
2024-09-12,5175,5225,5150,5175
2024-09-13,5200,5300,5175,5300
2024-09-17,5350,5350,5250,5300
2024-09-18,5350,5375,5325,5350
2024-09-19,5425,5500,5400,5400
2024-09-20,5400,5450,5375,5375
2024-09-23,5350,5500,5350,5500
2024-09-24,5550,5575,5525,5525
2024-09-25,5400,5425,5200,5325
2024-09-26,5150,5200,5025,5050
2024-09-27,5050,5150,5000,5100
2024-09-30,5050,5050,4950,4950
2024-10-01,4970,5075,4970,5075
2024-10-02,5000,5075,4900,4940
2024-10-03,4900,4960,4860,4920
2024-10-04,4870,4920,4850,4860
2024-10-07,4860,4930,4810,4820
2024-10-08,4800,5050,4760,5000
2024-10-09,5000,5075,4930,4930
2024-10-10,4920,4970,4860,4860
2024-10-11,4910,4940,4890,4900
2024-10-14,4900,4930,4870,4900
2024-10-15,4930,4990,4920,4920
2024-10-16,4950,4970,4920,4950
2024-10-17,4960,5050,4940,4980
2024-10-18,5025,5050,4960,4970
2024-10-21,4980,5025,4970,4990
2024-10-22,4960,4970,4900,4900
2024-10-23,4830,4890,4810,4860
2024-10-24,4820,4900,4810,4820
2024-10-25,4820,4860,4770,4770
2024-10-28,4770,4800,4710,4760
2024-10-29,4730,4780,4700,4700
2024-10-30,4630,4750,4630,4710
2024-10-31,4710,4870,4710,4800
2024-11-01,4770,4820,4700,4700
2024-11-04,4710,4770,4650,4720
2024-11-05,4690,4740,4680,4710
2024-11-06,4710,4730,4600,4600
2024-11-07,4610,4640,4550,4550
2024-11-08,4600,4640,4520,4520
2024-11-11,4470,4540,4370,4460
2024-11-12,4430,4520,4430,4500
2024-11-13,4470,4610,4460,4580
2024-11-14,4570,4590,4500,4500
2024-11-15,4450,4510,4450,4470
2024-11-18,4440,4460,4350,4350
2024-11-19,4350,4410,4350,4360
2024-11-20,4400,4440,4330,4330
2024-11-21,4280,4320,4250,4250
2024-11-22,4250,4420,4250,4400
2024-11-25,4420,4530,4420,4470
2024-11-26,4450,4470,4380,4400
2024-11-28,4350,4390,4330,4330
2024-11-29,4280,4300,4250,4250
2024-12-02,4270,4280,4160,4170
2024-12-03,4240,4250,4210,4240
2024-12-04,4240,4370,4220,4350
2024-12-05,4310,4340,4250,4260
2024-12-06,4250,4310,4220,4310
2024-12-09,4310,4390,4300,4390
2024-12-10,4360,4380,4290,4360
2024-12-11,4340,4430,4340,4380
2024-12-12,4340,4360,4260,4260
2024-12-13,4230,4280,4170,4170
2024-12-16,4150,4280,4150,4250
2024-12-17,4250,4290,4150,4150
2024-12-18,4170,4210,4130,4150
2024-12-19,4090,4110,4050,4090
2024-12-20,4070,4120,4050,4060
2024-12-23,4130,4210,4110,4210
2024-12-24,4220,4250,4170,4200
2024-12-27,4100,4120,4080,4100
2024-12-30,4080,4120,4070,4080
2025-01-02,4100,4220,4090,4210
2025-01-03,4220,4240,4150,4150
2025-01-06,4180,4180,4100,4100
2025-01-07,4080,4090,4030,4030
2025-01-08,4030,4100,4030,4080
2025-01-09,4070,4100,4030,4030
2025-01-10,4030,4060,4010,4010
2025-01-13,3990,3990,3850,3850
2025-01-14,3820,3920,3800,3800
2025-01-15,3840,4090,3840,4090
2025-01-16,4210,4240,4130,4160
2025-01-17,4150,4190,4080,4090
2025-01-20,4130,4220,4130,4220
2025-01-21,4270,4380,4250,4260
2025-01-22,4310,4320,4230,4260
2025-01-23,4260,4340,4260,4300
2025-01-24,4350,4350,4190,4190
2025-01-30,4130,4170,4090,4120
2025-01-31,4170,4280,4150,4220
2025-02-03,4200,4270,4150,4250
2025-02-04,4260,4300,4200,4260
2025-02-05,4250,4250,4140,4140
2025-02-06,4120,4160,3940,3970
2025-02-07,3970,4030,3940,4030
2025-02-10,4000,4050,3950,3970
2025-02-11,3970,4040,3900,4010
2025-02-12,3960,4060,3950,4030
2025-02-13,4000,4030,3960,3990
2025-02-14,4000,4010,3850,3860
2025-02-17,3870,4030,3870,4030
2025-02-18,4030,4180,4030,4150
2025-02-19,4160,4180,4010,4020
2025-02-20,3970,4020,3910,3910
2025-02-21,3910,3930,3870,3890
2025-02-24,3900,3940,3870,3920
2025-02-25,3880,3920,3800,3800
2025-02-26,3800,3860,3760,3820
2025-02-27,3790,3800,3610,3630
2025-02-28,3500,3540,3360,3360
2025-03-03,3520,3740,3470,3670
2025-03-04,3680,3720,3600,3670
2025-03-05,3710,3900,3710,3840
2025-03-06,3870,3990,3870,3950
2025-03-07,3930,3930,3810,3810
2025-03-10,3790,3810,3730,3760
2025-03-11,3700,3790,3660,3790
2025-03-12,3810,3920,3810,3890
2025-03-13,3960,3970,3800,3800
2025-03-14,3750,3840,3750,3750
2025-03-17,3780,3840,3730,3830
2025-03-18,3840,3860,3500,3680
2025-03-19,3710,3780,3680,3710
2025-03-20,3730,3760,3640,3660
2025-03-21,3600,3700,3550,3700
2025-03-24,3650,3740,3520,3610
2025-03-25,3660,3840,3660,3800
2025-03-26,3870,4020,3860,4000
2025-03-27,4000,4050,3930,4050
2025-04-08,3460,3750,3450,3640
2025-04-09,3610,3710,3600,3630
2025-04-10,3920,3930,3770,3800
2025-04-11,3600,3650,3590,3630
2025-04-14,3630,3690,3620,3690
2025-04-15,3730,3780,3680,3690
2025-04-16,3690,3700,3600,3650
2025-04-17,3670,3670,3610,3640
2025-04-21,3620,3660,3570,3620
2025-04-22,3600,3650,3600,3630
2025-04-23,3660,3790,3640,3760
2025-04-24,3790,3840,3720,3730
2025-04-25,3770,3790,3730,3740
2025-04-28,3790,3850,3780,3840
2025-04-29,3860,3870,3820,3850
2025-04-30,3810,3850,3770,3850
2025-05-02,3920,3920,3850,3880
2025-05-05,3900,3920,3860,3860
2025-05-06,3840,3900,3840,3880
2025-05-07,3900,3910,3870,3910
2025-05-08,3910,3960,3780,3790
2025-05-09,3810,3840,3760,3840
2025-05-14,4000,4090,3960,4090
2025-05-15,4140,4310,4130,4270
2025-05-16,4310,4330,4160,4250
2025-05-19,4230,4260,4200,4230
2025-05-20,4230,4280,4170,4210
2025-05-21,4210,4310,4210,4260
2025-05-22,4280,4310,4240,4300
2025-05-23,4350,4370,4330,4350
2025-05-26,4350,4350,4260,4320
2025-05-27,4320,4370,4280,4370
2025-05-28,4360,4450,4320,4450
2025-06-02,4360,4390,4200,4200
2025-06-03,4210,4230,4120,4200
2025-06-04,4230,4230,4080,4080
2025-06-05,4110,4140,4050,4100
2025-06-10,4100,4160,4100,4150
2025-06-11,4130,4140,4060,4070
2025-06-12,4070,4100,4060,4070
2025-06-13,4020,4050,3980,4000
2025-06-16,3980,4010,3960,3990
2025-06-17,4010,4030,3960,3960
2025-06-18,3950,3960,3900,3940
2025-06-19,3900,3920,3800,3800
2025-06-20,3740,3840,3740,3790
2025-06-23,3730,3750,3660,3720
2025-06-24,3820,3900,3770,3780
2025-06-25,3830,3830,3730,3760
2025-06-26,3780,3830,3750,3830
2025-06-30,3840,3840,3730,3740
2025-07-01,3780,3790,3670,3700
2025-07-02,3650,3700,3640,3680
2025-07-03,3710,3730,3680,3680
2025-07-04,3680,3710,3650,3670
2025-07-07,3670,3700,3650,3700
2025-07-08,3690,3700,3650,3670
2025-07-09,3650,3700,3650,3680
2025-07-10,3690,3880,3680,3870
2025-07-11,3920,3920,3870,3880
2025-07-14,3880,3890,3750,3780
2025-07-15,3800,3880,3780,3880
2025-07-16,3950,3960,3880,3880
2025-07-17,3930,3930,3880,3890
2025-07-18,3910,3940,3860,3860
2025-07-21,3890,3900,3830,3830
2025-07-22,3860,3880,3830,3840
2025-07-23,3840,3860,3790,3800
2025-07-24,3830,3950,3820,3950
2025-07-25,3950,3950,3870,3880
2025-07-28,3940,3950,3920,3940
2025-07-29,3930,3930,3900,3920
2025-07-30,3910,3910,3770,3780
2025-07-31,3780,3790,3700,3710
2025-08-01,3800,3800,3740,3740
2025-08-04,3720,3740,3690,3710
2025-08-05,3700,3790,3700,3740
2025-08-06,3770,3780,3710,3710
2025-08-07,3730,3750,3700,3710
2025-08-08,3710,3730,3700,3700
2025-08-11,3720,3810,3720,3810
2025-08-12,3860,4050,3830,4050
2025-08-13,4060,4100,3990,4080
2025-08-14,4080,4100,4040,4060
2025-08-15,4100,4150,4070,4120
2025-08-19,4090,4100,4010,4040
2025-08-20,4050,4150,4050,4150
2025-08-21,4160,4170,4090,4150
2025-08-22,4170,4170,4100,4100
2025-08-25,4180,4270,4170,4210
2025-08-26,4220,4220,4170,4170
2025-08-27,4130,4150,4070,4130
2025-08-28,4130,4150,4110,4140
2025-08-29,4100,4120,4020,4050
2025-09-01,3930,4010,3860,3980
2025-09-02,3980,4050,3960,3960
2025-09-03,4020,4030,3950,4030
2025-09-04,3980,4010,3960,4000
2025-09-08,4070,4070,3890,3900
2025-09-09,3870,3890,3750,3790
2025-09-10,3820,3890,3820,3880
2025-09-11,4000,4120,3980,4080
2025-09-12,4180,4190,4110,4180
2025-09-15,4200,4220,4120,4140
2025-09-16,4160,4170,4080,4130
2025-09-17,4160,4220,4120,4220
2025-09-18,4270,4270,4210,4250
2025-09-19,4230,4250,4180,4250
2025-09-22,4250,4250,4110,4160
2025-09-23,4120,4170,4110,4140
2025-09-24,4140,4170,4100,4170
2025-09-25,4170,4170,4050,4070
2025-09-26,4050,4080,4000,4040
2025-09-29,4040,4040,3960,3980
2025-09-30,3980,3980,3900,3900
2025-10-01,3860,3940,3800,3810
2025-10-02,3760,3790,3710,3710
2025-10-03,3710,3750,3680,3690
2025-10-06,3700,3740,3640,3660
2025-10-07,3690,3720,3670,3710
2025-10-08,3730,3740,3670,3720
2025-10-09,3690,3930,3640,3860
2025-10-10,3790,3790,3690,3730
2025-10-13,3680,3710,3660,3660
2025-10-14,3640,3690,3550,3550
2025-10-15,3570,3590,3450,3500
2025-10-16,3500,3580,3480,3530
2025-10-17,3530,3570,3490,3500
2025-10-20,3550,3730,3540,3680
2025-10-21,3780,3790,3710,3760
2025-10-22,3790,3820,3680,3700
2025-10-23,3720,3820,3700,3820
2025-10-24,3820,3910,3820,3850
2025-10-27,3880,3930,3750,3860
2025-10-28,3850,3860,3780,3850
2025-10-29,3830,3890,3790,3890
2025-10-30,3900,3990,3870,3910
2025-10-31,3930,4020,3920,3980
2025-11-03,4050,4050,4010,4040
2025-11-04,4030,4050,3970,3970
2025-11-05,3940,3990,3910,3980
2025-11-06,3980,4010,3950,4000
2025-11-07,4000,4010,3980,3980
2025-11-10,4010,4020,3930,3930
2025-11-11,3940,3960,3860,3890
2025-11-12,3890,3950,3890,3900
2025-11-13,3900,3910,3870,3870
2025-11-14,3860,3930,3860,3900
2025-11-17,3880,3950,3880,3940
2025-11-18,3950,3990,3930,3970
2025-11-19,3990,4000,3970,4000
2025-11-20,4020,4050,3990,3990
2025-11-21,3980,4000,3940,3960
2025-11-24,4000,4000,3940,3980
2025-11-25,3980,3980,3830,3830
2025-11-26,3800,3830,3780,3790
2025-11-27,3800,3810,3720,3740
2025-11-28,3710,3750,3680,3680
2025-12-01,3680,3730,3660,3670
2025-12-02,3690,3730,3670,3710
2025-12-03,3690,3700,3660,3660
2025-12-04,3660,3690,3650,3690
2025-12-05,3700,3700,3650,3650
2025-12-08,3680,3690,3660,3670
2025-12-09,3700,3700,3650,3680
2025-12-10,3680,3680,3650,3660
2025-12-11,3680,3700,3580,3620
2025-12-12,3640,3640,3580,3630
2025-12-15,3650,3810,3630,3780
2025-12-16,3800,3810,3680,3690
2025-12-17,3690,3780,3680,3750
2025-12-18,3750,3820,3750,3780
2025-12-19,3800,3810,3760,3770
2025-12-22,3770,3780,3750,3760
2025-12-23,3760,3780,3730,3770
2025-12-24,3770,3790,3750,3770
2025-12-29,3780,3790,3760,3780
2025-12-30,3690,3690,3650,3660
2026-01-02,3660,3670,3620,3640
2026-01-05,3630,3660,3590,3630
2026-01-06,3630,3690,3630,3680
2026-01-07,3680,3710,3660,3700
2026-01-08,3710,3760,3700,3710
2026-01-09,3730,3740,3670,3680
2026-01-12,3680,3740,3660,3700
2026-01-13,3700,3730,3670,3720
2026-01-14,3740,3750,3700,3720
2026-01-15,3730,3850,3730,3820
2026-01-19,3850,3900,3810,3840
2026-01-20,3840,3880,3820,3850
2026-01-21,3850,3850,3800,3820
2026-01-22,3850,3850,3790,3810
2026-01-23,3810,3850,3760,3850
2026-01-26,3840,3850,3800,3850
